cosmosvaloper,cosmos,moniker,pubkey,address,cosmosvalcons,bonded,jailed,left_active_set,left_heights,joined_active_set,joined_heights,jailed_during_period,jailed_time,jailed_block,jailed_reason
cosmosvaloper1pjt45r8280prs5td4xc2fzuazdvp9c53qnqvy6,cosmos1pjt45r8280prs5td4xc2fzuazdvp9c53985egf,w3coins,gy3xVprcUW39A5EMlY/7epC8y0geFCH13Qy5LRuAP7Q=,3D065D6DB8D49F9283D3642451DABF0F6CC1759E,cosmosvalcons185r96mdc6j0e9q7nvsj9rk4lpakvzav7crysk6,False,True,False,,False,,False,,,
cosmosvaloper1apw85kwwl72vvl48fwtchd9vdrpvcfpgpjzr7w,cosmos1apw85kwwl72vvl48fwtchd9vdrpvcfpgyxkkja,w3coins,2MceFeI3tWD0++JA9aPJFrsh2la0sZeT8JQbonaf+fI=,2C4ECDAC00D7B1971B3786F85A36B9CBD4BA02C2,cosmosvalcons1938vmtqq67cewxehsmu95d4ee02t5qkzec5rrl,False,True,False,,False,,False,,,
cosmosvaloper1y0r8ywkyk6nw03fu4cakcuz2zr5ztxrcwfvf2s,cosmos1y0r8ywkyk6nw03fu4cakcuz2zr5ztxrctacuxr,WeStaking,x1979LZmeSdseM0S0H9y9Kf9brvq3uNLEL+mRJ1TT20=,02317DB52D9677D4CA419A5F87AFAC02332529F3,cosmosvalcons1qgchmdfdjemafjjpnf0c0tavqgej220nq8ccts,False,True,False,,False,,False,,,
cosmosvaloper1txec9pv5s2htrvf66fwfrkp5mj8ln9tu2g834k,cosmos1txec9pv5s2htrvf66fwfrkp5mj8ln9tu0unye9,WhisperNode 🤐,T8i21EE1I2f7h+xg7fjGqwtH6ucuSgQ8BMpjt7cHmEw=,F1368758CFCF4D5C7AAAA338296BAC90E9629F6E,cosmosvalcons17ymgwkx0eax4c7425vuzj6avjr5k98mwcea42e,False,True,False,,False,,False,,,
cosmosvaloper1y2zvr26lxw5zsee40a0lr49t89fpln33rgpex7,cosmos1y2zvr26lxw5zsee40a0lr49t89fpln33xu4v2d,WTest 🛡️,L8SdUQmiI51YAxI75O21HX4O8PIbsHw4d8snhQh+kpY=,806BBF8636A253ECEBF4408FB4F0D43CE1112721,cosmosvalcons1sp4mlp3k5ff7e6l5gz8mfux58ns3zfep9ytswp,False,True,False,,False,,False,,,
cosmosvaloper18cdca0zu0s33myygclw68h4m37wp3xw9s6d7sj,cosmos18cdca0zu0s33myygclw68h4m37wp3xw94wetup,your-validator-moniker-1,JWr4W5oyQNCghTRnkECNOOIUfO24uQiAkX/GfKAOHvM=,7ACE3A884BFC9645188F72313E682ABE861E3EE9,cosmosvalcons10t8r4zztljty2xy0wgcnu6p2h6rpu0hf786zux,False,True,False,,False,,False,,,
cosmosvaloper1x9yxa5rjwdwdx9tc3ze393908g4styvwlag6g2,cosmos1x9yxa5rjwdwdx9tc3ze393908g4styvw6fu0ye,Zenscape,PLFWXvXBiAVfjkHYVMWnp8OLcBh1Ha4iLSmjJLTdHz8=,07B28BFF2E2D46E09D227F37D9BA533941408B5F,cosmosvalcons1q7eghlew94rwp8fz0umanwjn89q5pz6l6nj6mt,False,True,False,,False,,False,,,
cosmosvaloper1mp6d3mg7tfvdh0m78ax9pd3mq60rc7f7957ld7,cosmos1mp6d3mg7tfvdh0m78ax9pd3mq60rc7f7qq22pd,🌐 KysenPool RSTest,g+D8+Q89301N8FX6zNxfMJoi2UZ17erBiNEgKMxMtNw=,2AEC479B3B607E22104A5149F685D71472C7B02C,cosmosvalcons19tky0xemvplzyyz229yldpwhz3ev0vpvulmzzs,False,True,False,,False,,False,,,
cosmosvaloper159tyeqgp7zrtfmjetg0u8mtxsm705mj6ejr5qf,cosmos159tyeqgp7zrtfmjetg0u8mtxsm705mj6uxhpv6,🐠stake.fish-ics,jN6WqAc3ghIAuZQFkQNPSqYCz0h/N7hH5EsFea31UT4=,CCF089DF300AF87748378C689E6CD00482FDF741,cosmosvalcons1encgnhesptu8wjph335fumxsqjp0ma6p4dzwye,False,True,False,,False,,False,,,
cosmosvaloper1krj9ujpsfrhgwqc3azqjf3yjllgxk6kssptah4,cosmos1krj9ujpsfrhgwqc3azqjf3yjllgxk6ks44lgmx,🐡grant.fish-ics,KTFabU4Q5TxOK3l1DXdE1hWQqcrlXS3aZmMVxKMYfIE=,19C7BF88674750867FB13E27EE84995076300227,cosmosvalcons1r8rmlzr8gaggvla38cn7apye2pmrqq38ywnc95,False,True,False,,False,,False,,,
cosmosvaloper1c0tdphgx8zkj87p4s7wc9pn7wcwa26rt0p2pzt,cosmos1c0tdphgx8zkj87p4s7wc9pn7wcwa26rt2475wc,🐹 Quokka Stake,kAcWkk0gbwgCe8H/zxKRSKfMSee0mVvfiyvsFqMnDFo=,27561095915B7A5BB7C21FC69A99D46A0C91B986,cosmosvalcons1yatpp9v3tda9hd7zrlrf4xw5dgxfrwvxst9ulr,False,True,False,,False,,False,,,
cosmosvaloper1hqqepc3qxqyd0mlf7xdrxej9rehgnxyytnnv6t,cosmos1hqqepc3qxqyd0mlf7xdrxej9rehgnxyyw88ekc,🕺,5aEOOiBBceyr3uLoE7Bd7qSDubJw1it8LSICySAbDoM=,6FE4A605AA5CC0814AC68944ADE20AA67C6699AB,cosmosvalcons1dlj2vpd2tnqgzjkx39z2mcs25e7xdxdtpnfgfk,True,False,False,,True,18948483,False,,,
cosmosvaloper1pmjmlxc3gq7ye3q30526r7v50p00e76pcguy27,cosmos1pmjmlxc3gq7ye3q30526r7v50p00e76paug3xd,🙏 uGaenn ⛅ ICS,6OJagpRDDqi9e1zKimnBgGtgwrlhp0d2uBU5dMEqDfI=,B5F1DD92D32BCBBCE030539DAE90FCC9AB6CA5F2,cosmosvalcons1khcamykn909mecps2ww6ay8uex4kef0ja225a2,False,True,False,,False,,False,,,
cosmosvaloper1vydnzy9yj04u4gu3tva096a0tk2q7lqzkp8rqr,cosmos1vydnzy9yj04u4gu3tva096a0tk2q7lqzn4nkvs,🤷,Y2ndPkCWNBt3lrfzCEHXMRWUj306mkjiNP9pNdr2hTI=,7F6FDB1E539D0E7D74FBAFD89DCCF991E7E82487,cosmosvalcons10ahak8jnn5886a8m4lvfmn8ej8n7sfy803srkx,False,True,False,,False,,False,,,
